// 翻译注意事项：
// 1、文本格式为UTF-8。
// 2、仅翻译等号右侧、引号内的中文文本即可，引号内的英文无需翻译。
// 3、双斜杠“//”后的中文无需翻译，为备注提示信息。
// 4、中文里的{0}{1}为动态替换文本，很特别的话我会给出范例。
// 5、[feee75]xxxx[-]这类的文本，中括号内的为颜色代码，无需翻译。

// *******************************************
// *******************************************
// ****************客户端本地化资源***********
// *******************************************
// *******************************************


// CombatSetWnd
CombatSetWnd_1 =增益状态
talk_box_content_369 =现在里面具体什么情况我也不太清楚。
talk_box_content_370 =没事，有你没你也没差。
talk_box_content_371 =等你打败巨龙，我会给你带上超稀有的「光暗召唤卷」作为奖励！
talk_box_content_372 =行了行了，你走吧，剩下的交给我了，\n
talk_box_content_373 =记得把光暗召唤卷准备好。
talk_box_content_374 =我会在远处默默为你加油的！！！\n
talk_box_content_375 =(说完就消失了)
talk_box_content_376 =后面这句话听起来真是多余。
talk_box_content_377 =真是累人，进了草精窝了。
talk_box_content_378 =原来那么人畜无害的草精扎堆这么难对付。
talk_box_content_379 =为什么有一具会动的盔甲在这里，\n
talk_box_content_380 =看起来这么邪恶，肯定跟偷袭「高缇修浮岛」的人肯定是一伙的。
talk_box_content_381 =出来吧，别躲了，又一个送上门的。
talk_box_content_382 =是谁送上门啊？
talk_box_content_383 =呵呵，看来我太轻视你了。\n
talk_box_content_384 =以后我们有机会再见，我会告诉你这个世界的“真相”。
talk_box_content_385 =真相？\n
talk_box_content_386 =喂别急着走啊？
talk_box_content_387 =算了，感觉又是反派忽悠主角的套路。。\n
talk_box_content_388 =这么说来我是主角？？？\n
talk_box_content_389 =(陷入了意淫中....)
talk_box_content_390 =这就是伽美斯·奎因说的城镇呀。\n
talk_box_content_391 =看来被破坏的很严重。
talk_box_content_392 =要在这危险的地方找到黑色巨龙，真是不容易。\n
talk_box_content_393 =只要清除后神界就可以将这里光复了。
talk_box_content_394 =真是举步维艰，我都怀疑还能不能继续往下前进。
talk_box_content_395 =前面就是黑色巨龙了吧。
talk_box_content_396 =<{0}>，击败黑龙对你没有好处，\n
talk_box_content_397 =只会让凯治管理局的阴谋得逞。
talk_box_content_398 =自己都不出面来说，你阴谋更大！
talk_box_content_399 =怎么啊！出来说话呀？\n
talk_box_content_400 =(喊半天也没人有反应)
talk_box_content_401 =终于击败了黑色巨龙，我都怀疑是不是我打过的了。
talk_box_content_402 =你会为你的行为付出代价的。。。
talk_box_content_403 =正义终究会胜利的！\n
talk_box_content_404 =(我终于也有机会讲这话哈)
talk_box_content_405 =娃好多穿这白色盔甲的大姐姐过来清除剩余的邪恶使魔。
talk_box_content_406 =总算可以进来驱散此处的邪恶了。\n
talk_box_content_407 =你是我们的英雄。
talk_box_content_408 =嗯嗯嗯，顺手的~\n
talk_box_content_409 =(被人夸真是爽)
talk_box_content_410 =好久没进入这里了，真是可惜了这城镇被毁成这样。\n
talk_box_content_411 =我给你带来了光暗召唤卷，赶紧回去召唤试试吧。
talk_box_content_412 =对了，正想问你我到这东大陆来的时候发现有人要阻止我击败黑色巨龙，\n
talk_box_content_413 =是什么人啊，是不是和当时袭击浮岛的一伙的？
talk_box_content_414 =的确是，他们是「凯达利亚之影」，\n
talk_box_content_415 =我们这个世界的一切邪恶都是他们带来的。\n
talk_box_content_416 =不要轻信他们的话语。
talk_box_content_417 =嗯嗯，藏头露尾的，肯定不是什么好东西。
talk_box_content_418 =第一个就找我进行练习对战是你的不幸！
talk_box_content_419 =谁不幸还不一定呢...
talk_box_content_420 =可恶，就差一点。
talk_box_content_421 =喂喂，天差地别好么。
talk_box_content_422 =呵呵呵，别看我瘦得跟骨头，我力气可不小。
talk_box_content_423 =...真的是根骨头。
talk_box_content_424 =哎，甘拜下风。
talk_box_content_425 =别这么客气，你还是有一定实力的！
talk_box_content_426 =来吧，感受我的力量吧。
talk_box_content_427 =就是个骨头还有啥力量。
talk_box_content_428 =话别说得太满。
talk_box_content_429 =岂可修，我会努力变强的。
talk_box_content_430 =嗯，期待你变强的一天。
talk_box_content_431 =吼~吼~，哈哈哈碰上我是你人生最失败的选择。
talk_box_content_432 =吼啥，跟猪叫似得光有一身腱子肉。
talk_box_content_433 =…，怎么可能。
talk_box_content_434 =一切皆有可能，哈哈哈。
talk_box_content_435 =人们之所以怀有一丝希望,是因为他们看不见黑暗。
talk_box_content_436 =山寨货，看招！
talk_box_content_437 =樱花的掉落只是为了枯萎，他们绽放出绚丽的花朵只是不愿被树枝束缚住。
talk_box_content_438 =用生命在演绎。
talk_box_content_439 =时间就是金钱，我的朋友。
talk_box_content_440 =啊~! 我可没时间和你瞎掰~!
talk_box_content_441 =嗯，真是有趣...
talk_box_content_442 =...你这是在学习地精么？
talk_box_content_443 =我可是货真价实 童叟无欺
talk_box_content_444 =没救了。
talk_box_content_445 =开始吧！
talk_box_content_446 =啊，难得碰到话少的，有点不习惯。
talk_box_content_447 =嗯，输了。
talk_box_content_448 =...我也赢得不易。
talk_box_content_449 =黑暗的恐惧将会围绕着你。
talk_box_content_450 =我将用圣光来驱散你的邪恶。\n
talk_box_content_451 =(哇，被中二病传染了)
talk_box_content_452 =这一次是黑暗输了，下一次可不一定！
talk_box_content_453 =正义必将是光明的。\n
talk_box_content_454 =(中二度爆表了，哈哈)
talk_box_content_455 =我将代表圣光制裁你。
talk_box_content_456 =又一个被圣光忽悠的人。
talk_box_content_457 =圣光永不失败，这次只是我个人失误。
talk_box_content_458 =哈哈哈，二流主教。
talk_box_content_459 =感谢您的帮忙，我顺利的记录下了当前的风险系数。\n
talk_box_content_460 =这是答应给你的觉醒材料\n
talk_box_content_461 =(火车轮怪所需的材料数量：初级魔力魂石×15、中级火之魂石×2、初级火之魂石×15)
talk_box_content_462 =不错不错，恭喜你成功觉醒了你的第一只使魔。\n
talk_box_content_463 =你以后有其他想要觉醒的使魔可以自行进入北境圣域中自行获得。
talk_box_content_464 =看起来确实厉害了不少。\n
talk_box_content_465 =我真想立马前往下个冒险区域试试威力。
talk_box_content_466 =别急，还有一项任务，请帮忙前往塔巴伦森林收集并[5BFF40]装备上[-]一套[5ACEFF]「强攻」[-]装备用于研究，\n
talk_box_content_467 =完成之后作为报酬，伽美斯·奎因会赠送你最新试验的[FF807D]「科学怪人」[-]使魔，这可是[FFDC7D]4★[-]\n
talk_box_content_468 =水准的强力使魔！
talk_box_content_469 =好的，我保证完成任务！
talk_box_content_470 =终于收集好四件套的「强攻」套装了
talk_box_content_471 =…
talk_box_content_472 =看来汝没有辜负管理者们的期望。\n
talk_box_content_473 =G·E·E·L·E命我带着[FF807D]「科学怪人」[-]来给你。
talk_box_content_474 =这个明显看起来不一样嘛！\n
talk_box_content_475 =肯定十分厉害！
talk_box_content_476 =在这个世界上厉害的使魔还有很多，请努力的收集更强的使魔吧。

// gift_bag_content.csv
// title/标题
gift_title_1 =限定！新手超惠礼包！
gift_title_2 =限定！特惠召唤礼包！
gift_title_5 =技能波利
gift_title_6 =光暗召唤卷
gift_title_7 =限时！初心特惠礼包
gift_title_8 =限时！进阶特惠礼包
gift_title_9 =限时！高阶特惠礼包

// limit_desc/限购描述
gift_limit_desc_1 =每个账号仅限购买
gift_limit_desc_2 =天
gift_limit_desc_3 =月卡有效期还有
gift_limit_desc_4 =每日仅限购买
gift_limit_desc_5 =次
gift_limit_desc_6 =每周仅限购买
gift_limit_desc_7 =每月仅限购买

// tips/礼包提示信息
gift_tips_1 =购买即得
gift_tips_2 =--购买后 30 天内每天获得--
gift_tips_3 =◆ 购买后 7 天内每天登录还可获得「超值返还」大礼 ◆
gift_tips_4 =购买后即可获得第 1 天奖励
gift_tips_5 =连续 11 天每天都可召唤一次 3 星以上使魔！
gift_tips_6 =连续11天每天获得
gift_tips_8 =－购买后30天内每天获得－
gift_tips_9 =想尽快提升技能等级？技能波利在等待您的召唤！
gift_tips_10 =美好的未来，神秘的光暗属性使魔正在等待您的召唤！
gift_tips_11 =指定高阶经验波利×10
gift_tips_12 =指定元素召唤卷×4
gift_tips_13 =当前月卡已过期
gift_tips_14 =购买后即可获得第 1 天奖励
gift_tips_15 =连续 7 天\n每天都可召唤一次 3 星以上使魔！
gift_tips_16 =连续7天每天获得

// activity.csv

activity_pre_15 =进击宝箱怪的
activity_pre_16 =小魔女的

// name 活动名称
activity_title_0 =双倍经验活动
activity_title_1 =双倍金币活动
activity_title_2 =双倍魂石活动
activity_title_3 =成长积分兑换活动
activity_title_4 =每日登录奖励
activity_title_5 =使魔装备免费更换
activity_title_6 =每日整点体力恢复
activity_title_7 =通天塔免体力活动
activity_title_8 =魂石圣域全开活动
activity_title_9 =每日登录活动
activity_title_10 =成长积分活动
activity_title_11 =蕾丝娜研究员的勤奋日记
activity_title_12 =伽美斯·奎因的试炼
activity_title_13 =隐藏圣域{0}开启[-]
activity_title_14 ={0}极难！[-]精英圣域
activity_title_15 =呼啦啦代币活动
activity_title_16 =升星大挑战
activity_title_17 =[AE89CE]月卡每日钻石免费[-][FE4833]增幅[-]
activity_title_18 =关注公众号获得奖励
activity_title_19 =加入“QQ群”获得奖励
activity_title_20 =传说之契约任务！
activity_title_21 =•国庆 7 日狂欢庆典•
activity_title_24 =科学怪人的秘密特训

// 活动副标题
activity_sub_0 =
activity_sub_1 =
activity_sub_2 =
activity_sub_3 =每日只需轻松游玩，就能领取丰厚奖励★
activity_sub_4 =活动时间在线，即可在邮箱中领取大量金钱、钻石奖励
activity_sub_5 =¤本周六全天更换使魔装备不再花费金钱¤
activity_sub_6 =◆每天按时登录游戏，即可领取体力奖励◆
activity_sub_7 =¤活动期间可不花费体力挑战通天塔¤
activity_sub_8 =◇所有觉醒材料都可以以获得哟◇
activity_sub_9 =活动时间在线，即可在邮箱中领取大量金钱、钻石奖励
activity_sub_10 =每日只需轻松游玩，就能领取丰厚奖励★
activity_sub_11 =◆只需完成日常指定任务，神秘召唤等着您◆
activity_sub_12 =◆只需达标指定活动任务，即可获得丰厚钻石奖励◆
activity_sub_13 ={0}{1}[-]属性[FFFF00]{2}★[-]使魔{3}「{4}」[-]等你挑战！
activity_sub_14 ={0}{1}[-]属性[FFFF00]{2}★[-]使魔{3}「{4}」[-]等你挑战！
activity_sub_15 =竞技场!召唤!!!轻松获得「光暗召唤卷」
activity_sub_16 =稀有技能波利等你拿！
activity_sub_17 =：：活动期间月卡玩家每日可获得两次 30 钻石奖励：：
activity_sub_18 =搜索并关注微信公众号：使魔计划
activity_sub_19 =加入「使魔计划-测试群：315857610」领取兑换码
activity_sub_20 =「我要变得更强，攀登召唤师界的巅峰！」
activity_sub_24 =“神秘召唤卷奖励，轻松拿~”

// 活动提示
activity_tips_0 =
activity_tips_1 =
activity_tips_2 =
activity_tips_3 =
activity_tips_4 =奖励将于您每日登录游戏时发送至您的邮箱，每日奖励刷新时间为每日 0 点。\n如您凌晨 0 点依然正在游戏则直接发送至您的邮箱内。
activity_tips_5 =24小时免费换装状态
activity_tips_6 =活动期间卸下使魔装备将不再花费金钱，尽情为使魔更换更好的装备吧！
activity_tips_7 =本活动奖励的体力将通过邮件发送至您的邮箱，请注意查收。
activity_tips_8 =通天之塔免体力状态
activity_tips_9 =活动期间进入通天之塔作战，无需花费体力
activity_tips_10 =全属性魂石圣域状态
activity_tips_11 =活动期间所有属性的魂石圣域均可进入。。
activity_tips_12 =奖励将于您每日登录游戏时发送至您的邮箱，每日奖励刷新时间为每日 0 点。\n如您凌晨 0 点依然正在游戏则直接发送至您的邮箱内。
activity_tips_13 =
activity_tips_14 =
activity_tips_15 =
activity_tips_16 =
activity_tips_17 =20\n12:00~14:00
activity_tips_18 =20\n18:00~20:00
activity_tips_19 =10,000
activity_tips_20 =100
activity_tips_21 =月卡免费增幅
activity_tips_22 =活动期间，月卡还在有效期的情况下，每天可在邮箱中收到额外的月卡钻石奖励，[u][22EEFF]点击此处购买月卡[-][/u]
activity_tips_23 =1
activity_tips_24 =关注微信公众号后，在后台回复“礼包”，根据提示即可获得奖励。
activity_tips_25 =获得兑换码后，在主城点击左上角的角色信息界面，点击「兑换码」按钮进行兑换。

// desc 描述
activity_desc_0 =
activity_desc_1 =
activity_desc_2 =
activity_desc_3 =
activity_desc_4 =每日进入游戏，即可在邮箱中领取大量金钱、钻石奖励
activity_desc_5 =¤本周六全天更换使魔装备不再花费金钱¤
activity_desc_6 =◆每天按时登录游戏，即可领取体力奖励◆
activity_desc_7 =¤活动期间可不花费体力挑战通天塔¤
activity_desc_8 =◇所有觉醒材料都可以以获得哟◇
activity_desc_9 =每日进入游戏，即可在邮箱中领取大量金钱、钻石奖励
activity_desc_10 =
activity_desc_11 =
activity_desc_12 =
activity_desc_13 =
activity_desc_14 =
activity_desc_15 =在这个神秘的日子里，宝箱怪们似乎又开始了它们的神秘庆典仪式，它\n们藏在世界的各个角落里，秘密的观察着你们的一举一动，只要你满足了它\n们的欲望，它们便会赠送你“呼啦啦代币”，这种奇形怪状的代币似乎可以在\n它们开启的庆典商店中兑换丰厚的道具奖励！
activity_desc_16 =欢迎各位救世主来到小魔女莉莉斯为大家准备的升星大挑战活动！努力\n不断的升星使魔！便能获得升星波利奖励！达成一定次数升星，更可以获得\n技能波利哦❥(^_-)~
