"# resource",
"# 技能资源配置表",
"# 编号","资源列表"
"string","auto"
"233","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0105l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"234","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101l.prefab"",""Assets/Prefabs/Effect/E0105l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C6031_1.prefab"",""Assets/Prefabs/Curve/bigJump.prefab"",})"
"235","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101l.prefab"",""Assets/Prefabs/Effect/E3071l2b.prefab"",""Assets/Prefabs/Effect/black.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C6031_1.prefab"",""Assets/Prefabs/Curve/bigJump.prefab"",})"
"243","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0105l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"244","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101l.prefab"",""Assets/Prefabs/Effect/E0105l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C6031_1.prefab"",""Assets/Prefabs/Curve/bigJump.prefab"",})"
"245","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101l.prefab"",""Assets/Prefabs/Effect/E6031s2b.prefab"",""Assets/Prefabs/Effect/black.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C6031_1.prefab"",""Assets/Prefabs/Curve/bigJump.prefab"",})"
"246","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0105w.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"247","({""Assets/Art/Sounds/s_jump.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101w.prefab"",""Assets/Prefabs/Effect/E603122b.prefab"",""Assets/Prefabs/Effect/black.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/bigJump.prefab"",""Assets/Prefabs/Curve/lineFly.prefab"",})"
"635","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6041d1a.prefab"",})"
"653","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041d1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"654","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041d1b.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"636","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041d2a.prefab"",""Assets/Prefabs/Effect/E6041d2b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"639","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6041f1a.prefab"",})"
"655","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041f1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"656","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041f1b.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"640","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041f2a.prefab"",""Assets/Prefabs/Effect/E6041f2b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"631","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6041l1a.prefab"",})"
"651","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041l1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"652","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041l1b.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"632","({""Assets/Art/Sounds/s_magic_ready.wav"",""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041l2a.prefab"",""Assets/Prefabs/Effect/E6041l2c.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"633","({""Assets/Art/Sounds/s_magic_ready.wav"",""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Prefabs/Effect/E6041l3.prefab"",})"
"643","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6041s1a.prefab"",})"
"657","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041s1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"658","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041s1b.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"644","({""Assets/Art/Sounds/s_magic_ready.wav"",""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041s2a.prefab"",""Assets/Prefabs/Effect/E6041s2c.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"645","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041s2a.prefab"",""Assets/Prefabs/Effect/E6041s3b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/hCurveFly.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"647","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6041w1a.prefab"",})"
"659","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041w1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",})"
"660","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041w1b.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",})"
"648","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6041w2a.prefab"",""Assets/Prefabs/Effect/E6041w2b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/powerSlay.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"649","({""Assets/Art/Sounds/s_magic_ready.wav"",""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Prefabs/Effect/E6041w3.prefab"",})"
"812","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E2091d1.prefab"",""Assets/Prefabs/Effect/E0132d.prefab"",""Assets/Prefabs/Effect/E0105d.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"825","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Prefabs/Effect/E4051d3.prefab"",})"
"815","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E2091f1.prefab"",""Assets/Prefabs/Effect/E0132f.prefab"",""Assets/Prefabs/Effect/E0105f.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"817","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6051f3a.prefab"",""Assets/Prefabs/Effect/E6051f3b.prefab"",""Assets/Prefabs/Effect/E6051f3c.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C6051_1.prefab"",})"
"808","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E2091l1.prefab"",""Assets/Prefabs/Effect/E0132l.prefab"",""Assets/Prefabs/Effect/E0105l.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"809","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6051l2a.prefab"",})"
"810","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6051l2b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/lineFly.prefab"",})"
"811","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Prefabs/Effect/E6051l3.prefab"",})"
"818","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E2091s1.prefab"",""Assets/Prefabs/Effect/E0132s.prefab"",""Assets/Prefabs/Effect/E0105s.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"820","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6051s3a.prefab"",""Assets/Prefabs/Effect/E6051s3b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C5031_1.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"821","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E2091w1.prefab"",""Assets/Prefabs/Effect/E0132w.prefab"",""Assets/Prefabs/Effect/E0105w.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"822","({""Assets/Art/Sounds/s_bow_shoot.wav"",""Assets/Prefabs/Effect/E6051w2a.prefab"",})"
"823","({""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6051w2b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/lineFly.prefab"",})"
"824","({""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E6051w3a.prefab"",""Assets/Prefabs/Effect/E6051w3b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/C5031_1.prefab"",""Assets/Prefabs/Curve/smallJump.prefab"",})"
"615","({""Assets/Art/Sounds/s_magic_ready.wav"",""Assets/Art/Sounds/s_magic_shoot.wav"",""Assets/Art/Sounds/s_crt_dmg.wav"",""Assets/Art/Sounds/s_light_dmg.wav"",""Assets/Art/Sounds/s_shield_dmg.wav"",""Assets/Art/Sounds/s_magic_dmg.wav"",""Assets/Art/Sounds/s_normal_dmg.wav"",""Assets/Prefabs/Effect/E0101d.prefab"",""Assets/Prefabs/Effect/E6071d1b.prefab"",""Assets/Prefabs/Effect/E0112.prefab"",""Assets/Prefabs/Effect/E0102l.prefab"",""Assets/Prefabs/Effect/E0102d.prefab"",""Assets/Prefabs/Effect/E0102f.prefab"",""Assets/Prefabs/Effect/E0102s.prefab"",""Assets/Prefabs/Effect/E0102w.prefab"",""Assets/Prefabs/Curve/curveFly.prefab"",})"
