"# monster.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 怪物信息表",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#编号*","备注","名字*","觉醒名字*","图档*","标记位*","星级*","觉醒阶位*","组别*","能合成的怪物*","系统购买价格*","是否是材料宠物*","技能伤害类型*","类型*","种族*","初始等级*","抽取标识","图鉴是否显示*","图鉴奖励参数*","元素*","模型id*","受创点偏移*","箭头偏移*","短描述脚本*","默认初始化初始化*","默认初始化规则*","初始技能*","关联怪物*","AI脚本*","AI脚本参数*","生命系数*","生命觉醒*","攻击系数*","攻击觉醒*","防御系数*","防御觉醒*","默认敏捷*","敏捷觉醒*","默认速度*","默认速度*","显示头像*","基准移动速度*","移动速度缩放*","攻击速度*","施法速度*","经验脚本*","经验参数*","元素经验系数*","觉醒经验系数*","最大星级*","宠物召唤碎片的数量*","光暗召唤石碎片权重","传说召唤石碎片权重","未知召唤石权重","神秘召唤石权重","火之召唤石权重","风之召唤石权重","水之召唤石权重","光暗召唤石权重","传说召唤石权重","历练召唤权重","友情召唤权重","水晶召唤权重","刻印召唤权重","预留","宠物碎片召唤","好友地下城抽取","市场1-2星权重","成长召唤卷权重","史诗召唤卷权重","能否提升技能等级*","分享描述*","觉醒描述*","觉醒描述参数*","觉醒材料*"
"auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto"
9014,"光明符石·光","monster_name_9014","monster_name_9014","""9014""",268,3,1,1001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9011_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5000,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9015,"黑暗符石·暗","monster_name_9015","monster_name_9015","""9015""",269,3,1,1001,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9011_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5001,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9020,"火焰咒石(护卫)·火","monster_name_9020","monster_name_9020","""9021""",270,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9020_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5027,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9021,"风速咒石(护卫)·风","monster_name_9021","monster_name_9021","""9022""",271,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9020_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5028,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9022,"水灵咒石(护卫)·水","monster_name_9022","monster_name_9022","""9023""",272,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9020_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5029,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9023,"光辉咒石(护卫)·光","monster_name_9023","monster_name_9023","""9024""",273,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9020_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5025,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9024,"黑暗咒石(护卫)·暗","monster_name_9024","monster_name_9024","""9025""",274,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9020_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5031,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9025,"破防咒石(护卫)·通用","monster_name_9025","monster_name_9025","""9026""",275,3,1,1002,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9020_n","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5026,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 魔眼地下城怪物",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#9040","魔眼·火·5层","monster_name_9041","monster_name_9041","""9041""",276,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9041_f","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5122,1}),({5123,1}),({5124,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"#9041","魔眼·风·1层","monster_name_9041","monster_name_9041","""9042""",277,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9041_s","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5136,1}),({5137,1}),({5124,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"#9042","魔眼·水·3层","monster_name_9041","monster_name_9041","""9043""",278,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9041_w","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5138,1}),({5139,1}),({5124,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9041,"魔眼·火·10层","monster_name_9041","monster_name_9041","""9041""",279,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9041_f","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5122,1}),({5123,1}),({5124,1}),({5125,1}),({6100,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9042,"魔眼·风·6层","monster_name_9041","monster_name_9041","""9042""",280,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9041_s","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5136,1}),({5137,1}),({5124,1}),({5144,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9043,"魔眼·水·8层","monster_name_9041","monster_name_9041","""9043""",281,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9041_w","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5138,1}),({5139,1}),({5124,1}),({5145,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9044,"魔眼·光·2层","monster_name_9041","monster_name_9041","""9044""",282,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9041_l","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5140,1}),({5141,1}),({5124,1}),({5146,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9045,"魔眼·暗·4层","monster_name_9041","monster_name_9041","""9045""",283,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9041_d","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5142,1}),({5143,1}),({5124,1}),({5147,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"#9048","魔眼·光·7层","monster_name_9041","monster_name_9041","""9044""",284,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9041_l","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5140,1}),({5141,1}),({5124,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"#9049","魔眼·暗·9层","monster_name_9041","monster_name_9041","""9045""",285,3,1,1006,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9041_d","({-0.05,0.4})",-100,5030,1002,"pet10","([1:({({5142,1}),({5143,1}),({5124,1}),}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9054,"小魔眼(护卫)·无","monster_name_9051","monster_name_9051","""9054""",286,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9050_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5101,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9055,"小魔眼(护卫)·无","monster_name_9051","monster_name_9051","""9055""",287,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9050_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5102,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9051,"小魔眼(护卫)·无","monster_name_9051","monster_name_9051","""9051""",288,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9050_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5103,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9052,"小魔眼(护卫)·无","monster_name_9051","monster_name_9051","""9052""",289,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9050_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5104,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9053,"小魔眼(护卫)·无","monster_name_9051","monster_name_9051","""9053""",290,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9050_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5105,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 9055","小魔眼(护卫)·光","monster_name_9051","monster_name_9051","""9054""",291,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9050_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5101,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 9056","小魔眼(护卫)·暗","monster_name_9051","monster_name_9051","""9055""",292,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9050_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5102,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 9057","小魔眼(护卫)·火","monster_name_9051","monster_name_9051","""9051""",293,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9050_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5103,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 9058","小魔眼(护卫)·风","monster_name_9051","monster_name_9051","""9052""",294,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9050_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5104,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 9059","小魔眼(护卫)·水","monster_name_9051","monster_name_9051","""9053""",295,3,1,1003,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MONSTER",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9050_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({({5105,1}),({5106,1})}),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1100,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9061,"魂石结晶·火","monster_name_9061","monster_name_9061","""9061""",296,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9061_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5205,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9062,"魂石结晶·风","monster_name_9062","monster_name_9062","""9062""",297,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9061_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5207,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9063,"魂石结晶·水","monster_name_9063","monster_name_9063","""9063""",298,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9061_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5208,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9064,"魂石结晶·光","monster_name_9064","monster_name_9064","""9064""",299,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M9061_l","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5203,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9065,"魂石结晶·暗","monster_name_9065","monster_name_9065","""9065""",300,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M9061_d","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5204,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9066,"魂石结晶·魔","monster_name_9066","monster_name_9066","""9066""",301,3,1,1004,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_NONE","M9061_m","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5200,1}),({5201,1}),({5202,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
"# 核心地下城怪物",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,"棱镜模块·火","monster_name_9101","monster_name_9101","""9101""",,3,1,3000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M9101_f","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5306,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9102,"棱镜模块·风","monster_name_9101","monster_name_9101","""9102""",,3,1,3000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M9101_s","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5309,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
9103,"棱镜模块·水","monster_name_9101","monster_name_9101","""9103""",,3,1,3000,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_NONE_TYPE","@RACE_MATERIAL",1,0,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M9101_w","({-0.05,0.4})",,5030,1002,"pet10","([1:({ ({5312,1}), }),])","({})",3001,"([])",0,0,0,0,0,0,10,0,0,0,"@FALSE",2,1000,1000,1000,4100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@FALSE",,,,"({})"
